Station Name: DUNSANY
Station Height: 83 M 
Latitude:53.516  ,Longitude: -6.660


date:  -  00 to 00 utc
rain:  -  Precipitation Amount (mm)
maxtp: -  Maximum Air Temperature (C)	  
mintp: -  Minimum  Air Temperature (C)
gmin:  -  09utc Grass Minimum Temperature (C)
soil:  -  Mean 10cm soil temperature (C)	
cbl:   -  Mean CBL Pressure (hpa)
wdsp:  -  Mean Wind Speed (kt)
hm:    -  Highest ten minute mean wind speed (kt)		                 
ddhm:  -  Wind Direction at max 10 min mean (deg)                  
hg:    -  Highest Gust (kt)
pe:    -  Potential Evapotranspiration (mm)  
evap:  -  Evaporation (mm)
smd_wd:-  Soil Moisture Deficits(mm) well drained
smd_md:-  Soil Moisture Deficits(mm) moderately drained
smd_pd:-  Soil Moisture Deficits(mm) poorly drained
glorad:-  Global Radiation (J/cm sq.)
ind:   -  Indicator (i)

date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
10-may-2006,0,17.1,0,3.6, , ,0,0.0,1011.0,4.9,0,10,0,80,0,15, , , , , , ,2397
11-may-2006,0,20.5,0,7.5, , ,0,5.0,1008.5,4.7,0,11,0,80,0,15, , , , , , ,1984
12-may-2006,0,20.7,0,7.2, , ,0,30.0,1004.9,4.1,0,11,0,150,0,17, , , , , , ,1838
13-may-2006,0,13.2,0,6.7, , ,0,0.0,1008.0,5.6,0,10,0,110,0,13, , , , , , ,1450
14-may-2006,0,15.7,0,8.0, , ,0,16.8,1006.8,5.9,0,15,0,220,0,20, , , , , , ,566
15-may-2006,0,15.5,0,9.9, , ,0,0.3,999.6,5.5,0,12,0,270,0,19, , , , , , ,987
16-may-2006,0,16.5,0,8.4, , ,0,0.6,1001.3,8.7,0,16,0,200,0,25, , , , , , ,1685
17-may-2006,0,15.0,0,9.5, , ,0,9.8,994.1,11.0,0,20,0,200,0,31, , , , , , ,584
18-may-2006,0,15.1,0,8.8, , ,0,7.6,984.0,13.7,0,22,0,200,0,36, , , , , , ,1468
19-may-2006,0,15.9,0,9.6, , ,0,5.1,983.1,11.2,0,20,0,260,0,28, , , , , , ,1233
20-may-2006,0,13.5,0,4.5, , ,0,3.3,982.4,8.0,0,16,0,320,0,23, , , , , , ,1576
21-may-2006,0,8.3,0,4.4, , ,0,14.9,982.0,10.7,0,20,0,60,0,30, , , , , , ,390
22-may-2006,0,11.1,0,1.6, , ,0,1.0,986.8,10.3,0,18,0,330,0,28, , , , , , ,1313
23-may-2006,0,11.6,0,1.3, , ,0,2.7,998.2,10.8,0,21,0,250,0,29, , , , , , ,1827
24-may-2006,0,13.3,0,4.9, , ,0,1.1,1000.0,8.9,0,17,0,260,0,23, , , , , , ,2433
25-may-2006,0,15.3,0,2.3, , ,0,1.0,1004.1,3.9,0,8,0,240,0,14, , , , , , ,1987
26-may-2006,0,16.6,0,10.5, , ,0,9.0,1004.0,12.6,0,18,0,260,0,29, , , , , , ,1172
27-may-2006,0,16.7,0,8.6, , ,0,1.0,1008.4,12.2,0,21,0,250,0,30, , , , , , ,1592
28-may-2006,0,14.7,0,6.3, , ,0,0.1,1011.8,8.5,0,14,0,270,0,20, , , , , , ,1421
29-may-2006,0,13.6,0,4.4, , ,0,0.1,1012.2,10.8,0,18,0,330,0,26, , , , , , ,2021
30-may-2006,0,13.9,0,3.4, , ,0,0.0,1017.1,8.8,0,16,0,350,0,23, , , , , , ,2149
31-may-2006,0,16.3,0,1.2, , ,0,0.0,1018.5,4.3,0,9,0,320,0,15, , , , , , ,2583
01-jun-2006,0,19.9,0,5.8, , ,0,0.0,1020.5,5.7,0,11,0,270,0,15, , , , , , ,2851
02-jun-2006,0,20.4,0,5.4, , ,0,0.0,1022.3,3.8,0,8,0,250,0,13, , , , , , ,2773
03-jun-2006,0,23.1,0,6.1, , ,0,0.0,1020.8,2.6,0,6,0,320,0,13, , , , , , ,2849
04-jun-2006,0,21.4,0,10.9, , ,0,0.0,1017.7,5.9,0,10,0,280,0,16, , , , , , ,2575
05-jun-2006,0,20.9,0,10.3, , ,0,0.0,1016.3,5.8,0,11,0,120,0,14, , , , , , ,2316
06-jun-2006,0,24.7,0,11.7, , ,0,0.0,1018.0,3.9,0,7,0,230,0,11, , , , , , ,2560
07-jun-2006,0,22.8,0,8.6, , ,0,0.1,1017.9,3.2,0,8,0,270,0,14, , , , , , , 
08-jun-2006,0,24.1,0,9.6, , ,0,0.0,1015.2,4.8,0,12,0,120,0,17, , , , , , , 
09-jun-2006,0,23.2,0,12.8, , ,0,0.0,1009.2,9.1,0,16,0,140,0,25, , , , , , ,2769
10-jun-2006,0,23.6,0,13.3, , ,0,0.0,1002.8,10.0,0,16,0,170,0,26, , , , , , ,1848
11-jun-2006,0,19.7,0,12.3, , ,0,0.1,1005.6,9.5,0,16,0,180,0,24, , , , , , ,2767
12-jun-2006,0,19.9,0,10.9, , ,0,0.6,1006.6,10.8,0,18,0,200,0,27, , , , , , ,2127
13-jun-2006,0,16.6,0,10.6, , ,0,0.0,1012.2,5.5,0,10,0,260,0,15, , , , , , ,1584
14-jun-2006,0,17.9,0,6.6, , ,0,0.0,1014.7,2.7,0,6,0,310,0,11, , , , , , ,1892
15-jun-2006,0,20.8,0,6.6, , ,0,0.0,1011.8,4.2,0,9,0,240,0,15, , , , , , ,2206
16-jun-2006,0,20.8,0,11.9, , ,0,0.0,1010.0,4.4,0,8,0,250,0,13, , , , , , ,1713
17-jun-2006,0,20.9,0,12.1, , ,0,0.0,1006.6,4.6,0,9,0,230,0,14, , , , , , ,1963
18-jun-2006,0,16.8,0,12.4, , ,0,7.1,997.6,8.2,0,16,0,200,0,25, , , , , , ,854
19-jun-2006,0,16.8,0,9.9, , ,0,1.6,997.3,7.8,0,13,0,220,0,19, , , , , , ,1147
20-jun-2006,0,16.6,0,9.7, , ,0,0.8,995.8,12.0,0,21,0,240,0,32, , , , , , ,1094
21-jun-2006,0,15.2,0,8.8, , ,0,0.6,996.7,16.1,0,27,0,260,0,39, , , , , , ,1690
22-jun-2006,0,15.1,0,8.9, , ,0,0.0,1003.0,12.0,0,18,0,270,0,31, , , , , , ,1484
23-jun-2006,0,17.5,0,9.4, , ,0,0.0,1006.6,4.1,0,9,0,250,0,14, , , , , , ,2370
24-jun-2006,0,15.5,0,10.4, , ,0,2.8,1004.3,3.7,0,7,0,80,0,10, , , , , , ,989
25-jun-2006,0,17.8,0,8.8, , ,0,0.0,1007.2,7.5,0,14,0,70,0,19, , , , , , ,2805
26-jun-2006,0,12.4,0,10.6, , ,0,0.1,1009.4,6.5,0,10,0,50,0,15, , , , , , ,474
27-jun-2006,0,14.8,0,10.3, , ,0,0.2,1010.2,3.5,0,7,0,100,0,10, , , , , , ,724
28-jun-2006,0,19.8,0,8.2, , ,0,0.0,1008.0,7.4,0,15,0,200,0,22, , , , , , ,2067
29-jun-2006,0,18.9,0,13.8, , ,0,2.3,1007.8,8.8,0,15,0,180,0,26, , , , , , ,868
30-jun-2006,0,21.6,0,11.9, , ,0,4.4,1010.7,3.6,0,9,0,190,0,15, , , , , , ,1877
01-jul-2006,0,22.8,0,10.3, , ,0,0.0,1011.2,6.2,0,13,0,180,0,18, , , , , , ,2380
02-jul-2006,0,20.8,0,9.9, , ,0,0.2,1010.1,3.4,0,7,0,50,0,10, , , , , , ,1416
03-jul-2006,0,21.5,0,12.6, , ,0,0.7,1010.2,5.2,0,8,0,40,0,13, , , , , , ,1715
04-jul-2006,0,21.4,0,12.5, , ,0,0.0,1006.8,4.9,0,11,0,50,0,14, , , , , , ,1782
05-jul-2006,0,23.2,0,11.7, , ,0,0.0,1004.5,4.1,0,11,0,290,0,16, , , , , , ,2200
06-jul-2006,0,21.7,0,12.4, , ,0,0.1,1003.8,7.9,0,18,0,250,0,25, , , , , , ,1229
07-jul-2006,0,18.8,0,11.7, , ,0,0.1,1004.8,9.5,0,16,0,260,0,22, , , , , , ,1606
08-jul-2006,0,15.2,0,11.2, , ,0,8.6,996.8,9.6,0,17,0,190,0,30, , , , , , ,805
09-jul-2006,0,18.4,0,10.8, , ,0,1.3,996.9,11.6,0,21,0,260,0,32, , , , , , ,1452
10-jul-2006,0,20.3,0,8.0, , ,0,0.7,1006.8,8.2,0,17,0,230,0,25, , , , , , ,1692
11-jul-2006,0,19.7,0,8.9, , ,0,0.0,1011.5,8.3,0,14,0,250,0,21, , , , , , ,1957
12-jul-2006,0,18.7,0,8.5, , ,0,0.4,1014.5,7.1,0,12,0,240,0,19, , , , , , ,808
13-jul-2006,0,19.0,0,4.9, , ,0,0.0,1019.8,4.2,0,9,0,70,0,14, , , , , , ,2401
14-jul-2006,0,21.4,0,4.1, , ,0,0.0,1022.3,5.2,0,11,0,90,0,15, , , , , , ,2787
15-jul-2006,0,21.6,0,6.3, , ,0,0.0,1021.0,5.1,0,11,0,60,0,17, , , , , , ,2855
16-jul-2006,0,26.4,0,6.0, , ,0,0.0,1018.0,2.8,0,7,0,230,0,11, , , , , , ,2601
17-jul-2006,0,28.1,0,10.5, , ,0,0.0,1015.7,3.9,0,9,0,100,0,12, , , , , , ,2748
18-jul-2006,0,27.7,0,9.7, , ,0,0.0,1010.6,6.0,0,12,0,80,0,16, , , , , , ,2499
19-jul-2006,0,28.2,0,12.1, , ,0,0.0,1005.2,5.7,0,14,0,80,0,20, , , , , , ,2369
20-jul-2006,0,25.4,0,16.6, , ,0,0.0,1005.2,5.7,0,13,0,220,0,18, , , , , , ,1743
21-jul-2006,0,24.8,0,15.2, , ,0,0.0,1007.3,4.8,0,10,0,200,0,16, , , , , , ,1937
22-jul-2006,0,23.5,0,13.8, , ,0,0.2,1004.2,5.7,0,12,0,170,0,18, , , , , , ,1634
23-jul-2006,0,22.2,0,12.0, , ,0,0.0,1007.3,6.5,0,13,0,260,0,21, , , , , , ,1705
24-jul-2006,0,24.6,0,13.4, , ,0,0.0,1009.1,5.8,0,11,0,170,0,17, , , , , , ,2437
25-jul-2006,0,25.6,0,12.4, , ,0,0.0,1006.6,4.9,0,12,0,100,0,16, , , , , , ,2452
26-jul-2006,0,25.2,0,14.2, , ,0,0.0,1005.7,5.6,0,11,0,240,0,14, , , , , , ,1789
27-jul-2006,0,24.8,0,13.8, , ,0,0.0,1005.4,4.8,0,9,0,250,0,16, , , , , , ,2097
28-jul-2006,0,22.0,0,16.2, , ,0,0.6,1001.4,5.3,0,11,0,180,0,17, , , , , , ,1238
29-jul-2006,0,22.7,0,12.3, , ,0,4.1,993.2,10.1,0,17,0,180,0,26, , , , , , ,1166
30-jul-2006,0,21.7,0,10.8, , ,0,4.2,994.6,8.5,0,18,0,210,0,26, , , , , , ,1854
31-jul-2006,0,17.9,0,12.1, , ,0,1.6,992.9,11.1,0,18,0,230,0,30, , , , , , ,1232
01-aug-2006,0,20.0,0,11.6, , ,0,0.1,997.7,12.1,0,19,0,290,0,29, , , , , , ,2020
02-aug-2006,0,19.0,0,12.3, , ,0,0.0,1004.7,10.4,0,17,0,350,0,26, , , , , , ,1594
03-aug-2006,0,20.8,0,12.4, , ,0,0.0,1009.2,7.1,0,12,0,330,0,18, , , , , , ,2016
04-aug-2006,0,20.8,0,12.6, , ,0,0.5,1010.3,5.4,0,10,0,230,0,14, , , , , , ,753
05-aug-2006,0,24.3,0,16.5, , ,0,0.4,1011.8,7.0,0,11,0,240,0,16, , , , , , ,1274
06-aug-2006,0,19.9,0,13.6, , ,0,2.1,1013.0,6.1,0,11,0,320,0,16, , , , , , ,648
07-aug-2006,0,19.6,0,8.3, , ,0,0.0,1016.5,5.2,0,10,0,310,0,17, , , , , , ,1980
08-aug-2006,0,19.6,0,6.1, , ,0,4.3,1013.6,6.1,0,13,0,260,0,18, , , , , , ,1248
09-aug-2006,0,18.2,0,9.4, , ,0,0.0,1011.2,10.0,0,17,0,270,0,27, , , , , , ,1615
10-aug-2006,0,16.2,0,12.1, , ,0,3.0,1009.7,9.3,0,13,0,260,0,21, , , , , , ,665
11-aug-2006,0,16.6,0,11.0, , ,0,1.7,1009.1,7.9,0,13,0,310,0,19, , , , , , ,839
12-aug-2006,0,18.0,0,9.8, , ,0,0.0,1010.8,8.7,0,15,0,320,0,21, , , , , , ,1224
13-aug-2006,0,16.6,0,8.9, , ,0,0.0,1008.6,7.6,0,12,0,340,0,18, , , , , , ,1147
14-aug-2006,0,16.3,0,11.1, , ,0,0.0,1005.4,5.3,0,10,0,320,0,15, , , , , , ,943
15-aug-2006,0,13.3,0,10.9, , ,0,9.0,996.7,4.6,0,9,0,230,0,12, , , , , , ,359
16-aug-2006,0,17.0,0,10.8, , ,0,0.6,991.5,5.7,0,10,0,50,0,15, , , , , , ,1107
17-aug-2006,0,19.9,0,10.7, , ,0,0.2,991.0,4.7,0,10,0,80,0,14, , , , , , ,1780
18-aug-2006,0,20.0,0,11.8, , ,0,10.3,992.5,3.6,0,9,0,260,0,13, , , , , , ,1072
19-aug-2006,0,18.8,0,13.2, , ,0,12.5,996.9,9.0,0,14,0,280,0,21, , , , , , ,808
20-aug-2006,0,20.2,0,13.4, , ,0,0.5,1003.9,8.6,0,14,0,250,0,20, , , , , , ,1239
21-aug-2006,0,19.3,0,11.1, , ,0,0.0,1008.2,6.1,0,11,0,260,0,15, , , , , , ,1318
22-aug-2006,0,20.3,0,9.3, , ,0,0.2,1006.2,5.5,0,12,0,210,0,21, , , , , , ,1060
23-aug-2006,0,20.5,0,12.5, , ,0,0.4,1001.1,5.0,0,17,0,270,0,27, , , , , , ,1293
24-aug-2006,0,18.2,0,6.4, , ,0,0.0,1001.5,4.2,0,9,0,220,0,15, , , , , , ,1905
25-aug-2006,0,17.7,0,11.8, , ,0,7.5,997.5,5.5,0,14,0,270,0,20, , , , , , ,588
26-aug-2006,0,19.0,0,13.0, , ,0,1.1,1001.0,9.5,0,14,0,270,0,21, , , , , , ,1124
27-aug-2006,0,17.7,0,9.4, , ,0,1.0,1002.7,9.7,0,17,0,240,0,24, , , , , , ,1248
28-aug-2006,0,17.1,0,8.8, , ,0,2.8,1001.1,8.7,0,19,0,270,0,29, , , , , , ,1310
29-aug-2006,0,17.6,0,9.1, , ,0,1.0,1003.4,8.6,0,16,0,290,0,23, , , , , , ,1707
30-aug-2006,0,16.9,0,7.7, , ,0,5.0,1005.8,7.6,0,13,0,190,0,21, , , , , , ,685
31-aug-2006,0,22.4,0,13.9, , ,0,0.2,1001.6,9.2,0,15,0,210,0,20, , , , , , ,1279
01-sep-2006,0,18.6,0,12.2, , ,0,0.6,997.8,10.0,0,17,0,250,0,23, , , , , , ,1327
02-sep-2006,0,19.5,0,11.9, , ,0,19.4,989.3,8.4,0,17,0,230,0,24, , , , , , ,1023
03-sep-2006,0,18.1,0,13.6, , ,0,5.2,997.6,11.6,0,18,0,270,0,28, , , , , , ,1232
04-sep-2006,0,18.0,0,13.1, , ,0,3.4,1009.8,6.1,0,11,0,200,0,17, , , , , , ,793
05-sep-2006,0,22.0,0,17.2, , ,0,0.2,1006.2,12.1,0,20,0,210,0,29, , , , , , ,1378
06-sep-2006,0,17.9,0,9.9, , ,0,4.6,1007.2,7.7,0,15,0,260,0,19, , , , , , ,1183
07-sep-2006,0,17.9,0,7.0, , ,0,0.0,1015.8,4.4,0,9,0,330,0,16, , , , , , ,1411
08-sep-2006,0,19.2,0,4.6, , ,0,0.0,1017.7,5.1,0,11,0,120,0,16, , , , , , ,1599
09-sep-2006,0,19.7,0,8.4, , ,0,0.0,1011.8,7.3,0,12,0,130,0,18, , , , , , ,1672
10-sep-2006,0,20.4,0,11.4, , ,0,0.0,1007.0,6.0,0,10,0,180,0,14, , , , , , ,702
11-sep-2006,0,19.7,0,14.4, , ,0,5.4,1003.8,5.7,0,10,0,140,0,15, , , , , , ,543
12-sep-2006,0,19.7,0,14.1, , ,0,0.6,998.5,6.5,0,12,0,180,0,21, , , , , , ,932
13-sep-2006,0,17.2,0,13.4, , ,0,3.3,992.7,7.8,0,14,0,200,0,24, , , , , , ,475
14-sep-2006,0,17.8,0,8.6, , ,0,0.0,996.7,3.6,0,8,0,290,0,11, , , , , , ,1442
15-sep-2006,0,18.5,0,4.6, , ,0,0.0,1003.4,3.0,0,7,0,120,0,9, , , , , , ,1685
16-sep-2006,0,20.7,0,6.8, , ,0,0.9,1001.8,4.7,0,10,0,190,0,14, , , , , , ,1636
17-sep-2006,0,18.9,0,10.5, , ,0,0.2,1000.0,5.7,0,13,0,250,0,19, , , , , , ,1175
18-sep-2006,0,16.7,0,10.5, , ,0,20.6,995.8,10.6,0,19,0,230,0,36, , , , , , ,658
19-sep-2006,0,16.6,0,9.6, , ,0,0.1,995.2,11.7,0,17,0,180,0,35, , , , , , ,1058
20-sep-2006,0,18.5,0,14.7, , ,0,14.3,987.2,14.1,0,21,0,180,0,34, , , , , , ,304
21-sep-2006,0,21.8,0,11.4, , ,0,4.5,978.8,14.1,0,33,0,150,0,52, , , , , , ,754
22-sep-2006,0,18.2,0,10.6, , ,0,0.6,987.7,7.7,0,14,0,190,0,21, , , , , , ,1011
23-sep-2006,0,17.3,0,11.4, , ,0,19.0,993.2,8.2,0,13,0,130,0,20, , , , , , ,525
24-sep-2006,0,18.3,0,10.8, , ,0,10.3,992.9,6.2,0,14,0,80,0,18, , , , , , ,627
25-sep-2006,0,18.5,0,9.2, , ,0,1.3,999.8,3.8,0,11,0,230,0,15, , , , , , ,757
26-sep-2006,0,16.7,0,7.4, , ,0,0.1,1004.2,5.3,0,10,0,200,0,16, , , , , , ,695
27-sep-2006,0,18.0,0,13.1, , ,0,6.9,993.5,11.1,0,20,0,230,0,30, , , , , , ,288
28-sep-2006,0,16.1,0,10.8, , ,0,0.5,991.7,7.8,0,13,0,220,0,20, , , , , , ,673
29-sep-2006,0,17.4,0,8.4, , ,0,0.3,989.3,5.0,0,9,0,260,0,13, , , , , , ,1128
30-sep-2006,0,15.7,0,8.6, , ,0,15.2,987.5,6.7,0,10,0,120,0,17, , , , , , ,372
01-oct-2006,0,16.2,0,9.2, , ,0,1.4,986.2,4.7,0,8,0,80,0,11, , , , , , ,784
02-oct-2006,0,15.4,0,8.2, , ,0,0.1,990.9,6.4,0,12,0,260,0,19, , , , , , ,1005
03-oct-2006,0,14.3,0,4.5, , ,0,0.1,996.2,6.4,0,13,0,290,0,20, , , , , , ,1137
04-oct-2006,0,15.2,0,4.3, , ,0,0.2,1000.5,6.1,0,11,0,240,0,16, , , , , , ,944
05-oct-2006,0,16.6,0,9.1, , ,0,11.1,994.8,12.4,0,22,0,220,0,34, , , , , , ,304
06-oct-2006,0,14.6,0,8.4, , ,0,6.8,990.2,13.8,0,19,0,220,0,29, , , , , , ,672
07-oct-2006,0,14.5,0,7.0, , ,0,0.0,1000.7,11.5,0,18,0,230,0,27, , , , , , ,775
08-oct-2006,0,14.0,0,10.5, , ,0,5.8,996.1,8.2,0,17,0,110,0,24, , , , , , ,287
09-oct-2006,0,15.7,0,7.2, , ,0,1.9,999.7,7.4,0,16,0,250,0,25, , , , , , ,1081
10-oct-2006,0,15.9,0,4.7, , ,0,2.6,1000.4,7.8,0,14,0,110,0,22, , , , , , ,1051
11-oct-2006,0,15.9,0,9.3, , ,0,14.4,994.5,7.8,0,13,0,120,0,21, , , , , , ,756
12-oct-2006,0,16.5,0,10.4, , ,0,0.0,1005.9,8.2,0,15,0,180,0,24, , , , , , ,955
13-oct-2006,0,18.5,0,10.7, , ,0,0.0,1015.7,6.2,0,11,0,170,0,16, , , , , , ,628
14-oct-2006,0,16.6,0,9.6, , ,0,0.0,1016.2,6.0,0,10,0,90,0,15, , , , , , ,893
15-oct-2006,0,14.8,0,10.0, , ,0,0.0,1014.8,7.3,0,13,0,80,0,19, , , , , , ,431
16-oct-2006,0,13.7,0,6.2, , ,0,0.2,1006.4,5.4,0,9,0,70,0,13, , , , , , ,374
17-oct-2006,0,15.8,0,10.0, , ,0,8.5,995.2,6.7,0,16,0,120,0,27, , , , , , ,243
18-oct-2006,0,16.8,0,9.9, , ,0,0.1,987.5,6.7,0,10,0,100,0,15, , , , , , ,630
19-oct-2006,0,14.6,0,7.0, , ,0,6.5,976.3,6.5,0,11,0,70,0,16, , , , , , ,138
20-oct-2006,0,16.0,0,5.1, , ,0,0.1,976.7,1.8,0,4,0,80,0,7, , , , , , ,705
21-oct-2006,0,16.0,0,9.9, , ,0,6.1,974.5,5.9,0,12,0,150,0,19, , , , , , ,682
22-oct-2006,0,13.1,0,8.2, , ,0,0.4,976.0,7.2,0,16,0,260,0,24, , , , , , ,471
23-oct-2006,0,13.1,0,4.7, , ,0,0.1,980.5,4.4,0,9,0,220,0,13, , , , , , ,803
24-oct-2006,0,13.8,0,3.9, , ,0,0.0,986.0,7.0,0,15,0,230,0,22, , , , , , ,698
25-oct-2006,0,15.1,0,5.6, , ,0,23.3,983.2,8.7,0,16,0,70,0,24, , , , , , ,100
26-oct-2006,0,14.7,0,6.1, , ,0,1.2,987.6,14.1,0,24,0,270,0,34, , , , , , ,662
27-oct-2006,0,13.1,0,6.2, , ,0,1.6,1004.2,8.0,0,15,0,200,0,23, , , , , , ,337
28-oct-2006,0,15.6,0,10.1, , ,0,0.8,1008.3,10.7,0,17,0,260,0,23, , , , , , ,179
29-oct-2006,0,13.9,0,4.5, , ,0,0.1,1011.6,4.6,0,12,0,200,0,18, , , , , , ,380
30-oct-2006,0,14.8,0,9.6, , ,0,2.0,1002.6,12.1,0,18,0,250,0,28, , , , , , ,174
31-oct-2006,0,11.8,0,2.6, , ,0,0.1,1005.7,12.3,0,24,0,250,0,35, , , , , , ,485
01-nov-2006,0,9.9,0,-0.8, , ,0,0.0,1022.0,2.8,0,7,0,0,0,12, , , , , , ,733
02-nov-2006,0,10.0,0,-2.6, , ,0,0.1,1026.1,1.5,0,6,0,70,0,8, , , , , , ,663
03-nov-2006,0,9.2,0,-3.1, , ,0,0.0,1024.4,2.1,0,6,0,240,0,8, , , , , , ,630
04-nov-2006,0,11.6,0,2.0, , ,0,0.1,1024.6,5.9,0,10,0,240,0,13, , , , , , ,632
05-nov-2006,0,10.7,0,3.8, , ,0,0.1,1021.4,7.3,0,11,0,240,0,15, , , , , , ,343
06-nov-2006,0,11.4,0,2.3, , ,0,0.0,1014.9,5.0,0,10,0,220,0,14, , , , , , ,608
07-nov-2006,0,12.2,0,7.7, , ,0,2.9,1007.3,6.0,0,10,0,220,0,14, , , , , , ,242
08-nov-2006,0,11.9,0,3.3, , ,0,0.1,1010.5,8.3,0,16,0,280,0,22, , , , , , ,279
09-nov-2006,0,10.2,0,1.5, , ,0,0.0,1020.8,3.9,0,7,0,250,0,10, , , , , , ,575
10-nov-2006,0,13.4,0,4.3, , ,0,3.3,1012.9,9.9,0,17,0,200,0,28, , , , , , ,94
11-nov-2006,0,11.0,0,5.2, , ,0,0.4,1009.4,14.3,0,23,0,270,0,34, , , , , , ,318
12-nov-2006,0,13.0,0,7.6, , ,0,0.5,1004.7,11.2,0,19,0,210,0,26, , , , , , ,214
13-nov-2006,0,13.2,0,8.2, , ,0,0.2,994.9,14.6,0,22,0,250,0,31, , , , , , ,319
14-nov-2006,0,9.7,0,7.2, , ,0,0.0,992.0,9.5,0,14,0,230,0,22, , , , , , ,208
15-nov-2006,0,9.2,0,5.2, , ,0,37.4,980.8,5.6,0,14,0,280,0,21, , , , , , ,40
16-nov-2006,4, ,4, , , ,8, , , ,0,13,0,270,0,18, , , , , , , 
17-nov-2006,0,5.9,0,0.9, , ,0,7.2,980.7,8.9,0,18,0,210,0,25, , , , , , ,302
18-nov-2006,0,6.1,0,1.0, , ,0,2.9,993.2,12.4,0,21,0,220,0,29, , , , , , ,344
19-nov-2006,0,11.6,0,0.2, , ,0,8.1,991.5,13.4,0,26,0,190,0,42, , , , , , ,136
20-nov-2006,0,9.6,0,3.7, , ,0,0.2,986.6,13.4,0,18,0,240,0,27, , , , , , ,370
21-nov-2006,0,7.4,0,2.3, , ,0,0.1,987.1,12.8,0,21,0,260,0,29, , , , , , ,388
22-nov-2006,0,9.5,0,1.8, , ,0,7.9,975.2,6.8,0,15,0,120,0,21, , , , , , ,121
23-nov-2006,0,10.9,0,3.6, , ,0,0.6,965.7,16.8,0,25,0,230,0,40, , , , , , ,256
24-nov-2006,0,10.3,0,3.0, , ,0,6.1,969.8,6.9,0,13,0,210,0,20, , , , , , ,103
25-nov-2006,0,8.7,0,3.6, , ,0,0.1,977.7,11.4,0,19,0,220,0,27, , , , , , ,300
26-nov-2006,0,12.0,0,3.6, , ,0,1.2,987.2,9.4,0,19,0,160,0,38, , , , , , ,330
27-nov-2006,0,12.2,0,8.6, , ,0,6.6,985.6,14.4,0,25,0,200,0,35, , , , , , ,345
28-nov-2006,0,9.8,0,4.7, , ,0,3.0,994.7,10.2,0,17,0,220,0,25, , , , , , ,309
29-nov-2006,0,12.2,0,5.3, , ,0,0.2,1006.2,12.5,0,18,0,200,0,26, , , , , , ,268
30-nov-2006,0,13.1,0,11.1, , ,0,13.6,999.4,20.4,0,28,0,180,0,46, , , , , , ,42
01-dec-2006,0,12.8,0,4.0, , ,0,3.6,995.0,12.7,0,23,0,230,0,38, , , , , , ,272
02-dec-2006,0,11.3,0,5.4, , ,0,5.0,980.0,16.1,0,26,0,180,0,41, , , , , , ,309
03-dec-2006,0,11.7,0,3.7, , ,0,17.8,968.2,22.4,0,38,0,220,0,56, , , , , , ,82
04-dec-2006,0,12.5,0,5.4, , ,0,7.9,975.2,14.5,0,21,0,230,0,31, , , , , , ,111
05-dec-2006,0,10.9,0,6.0, , ,0,0.6,972.4,12.5,0,19,0,220,0,31, , , , , , ,232
06-dec-2006,0,10.5,0,5.3, , ,0,1.9,980.2,13.0,0,22,0,180,0,39, , , , , , ,129
07-dec-2006,0,9.8,0,5.2, , ,0,18.7,966.4,16.5,0,25,0,210,0,38, , , , , , ,68
08-dec-2006,0,6.9,0,1.2, , ,0,0.2,981.7,9.4,0,16,0,280,0,22, , , , , , ,306
09-dec-2006,0,5.3,0,1.4, , ,0,0.2,1002.1,9.1,0,16,0,280,0,23, , , , , , ,328
10-dec-2006,0,12.2,0,3.5, , ,0,10.5,999.7,17.0,0,22,0,210,0,33, , , , , , ,74
11-dec-2006,0,12.2,0,3.6, , ,0,5.8,995.8,13.8,0,23,0,260,0,35, , , , , , ,286
12-dec-2006,0,9.7,0,3.7, , ,0,0.8,998.9,15.1,0,23,0,220,0,34, , , , , , ,229
13-dec-2006,0,13.0,0,7.0, , ,0,0.6,999.2,19.6,0,28,0,210,0,40, , , , , , ,134
14-dec-2006,0,13.0,0,6.1, , ,0,12.6,1000.6,10.3,0,23,0,210,0,34, , , , , , ,74
15-dec-2006,0,6.7,0,1.8, , ,0,5.7,1006.3,5.2,0,10,0,220,0,13, , , , , , ,37
16-dec-2006,0,6.6,0,1.1, , ,0,0.1,1010.9,7.6,0,11,0,230,0,16, , , , , , ,311
17-dec-2006,0,6.6,0,1.6, , ,0,1.4,1013.9,5.4,0,9,0,240,0,13, , , , , , ,175
18-dec-2006,0,5.8,0,0.8, , ,0,0.0,1018.3,3.5,0,6,0,350,0,9, , , , , , ,84
19-dec-2006,0,2.9,0,0.2, , ,0,0.5,1026.7,2.3,0,4,0,280,0,6, , , , , , ,126
20-dec-2006,0,4.2,0,-0.7, , ,0,0.2,1029.1,2.2,0,5,0,160,0,7, , , , , , ,167
21-dec-2006,0,7.5,0,1.5, , ,0,0.2,1030.9,6.1,0,10,0,200,0,15, , , , , , ,305
22-dec-2006,0,7.3,0,0.8, , ,0,0.0,1032.2,3.0,0,6,0,170,0,9, , , , , , ,324
23-dec-2006,0,4.1,0,-4.0, , ,0,0.2,1030.9,1.6,0,5,0,160,0,7, , , , , , ,122
